Gender,Height,Weight,BMI,Status
Female,171,94,32.09296102929035,Obesity II
Female,155,43,18.015703006701195,Underweight
Male,179,61,19.204698782484105,Normal
Female,166,54,19.632095906529052,Normal
Male,190,105,29.223109616880645,Obesity I
Male,191,83,22.59086592232674,Normal
Female,181,62,18.771281342203622,Normal
Male,169,89,31.17464423811881,Obesity II
Male,157,84,33.89449996717926,Obesity II
Male,186,98,28.42665907802884,Obesity I
Male,167,90,32.299079721997025,Obesity II
Male,186,76,21.93732574536914,Normal
Female,167,91,32.56218104166107,Obesity II
Male,188,56,15.919224665573639,Underweight
Male,179,58,18.24655891699185,Underweight
Male,159,93,36.92230433790785,Obesity II
Male,190,69,19.16190220076211,Normal
Female,167,98,35.34608818858618,Obesity II
Female,152,58,25.050916163660094,Obesity I
Male,169,91,31.577084585885164,Obesity II
Female,168,48,16.88398663892015,Underweight
Male,158,74,29.790785872386493,Obesity I
Female,153,90,38.58043230094191,Obesity II
Male,163,63,23.835448914889863,Overweight
Male,182,105,31.431024683972808,Obesity II
Male,170,73,25.267653851683026,Obesity I
Female,173,76,25.33510860995665,Obesity I
Male,182,77,23.11416752755427,Overweight
Female,171,95,32.26480696482465,Obesity II
Male,174,74,24.24021896235324,Overweight
Male,169,109,38.22762413771505,Obesity II
Female,183,93,27.994920759146915,Obesity I
Male,190,102,28.329645441848,Obesity I
Male,163,81,30.251821931689957,Obesity II
Male,181,85,26.128191968017937,Obesity I
Male,166,73,26.515996543768917,Obesity I
Male,161,113,43.834270541531744,Obesity II
Female,163,76,28.43514904624066,Obesity I
Female,181,55,16.85987032707383,Underweight
Male,174,84,27.853184268441137,Obesity I
Female,162,93,35.27816366040258,Obesity II
Female,159,78,30.988289990997703,Obesity II
Female,153,87,37.306990475663454,Obesity II
Female,165,59,21.49171556121817,Normal
Male,163,81,30.35980469942803,Obesity II
Male,179,112,35.172597022031155,Obesity II
Female,157,42,17.155725769231463,Underweight
Male,161,111,42.77911210482162,Obesity II
Female,177,83,26.34669378836324,Obesity I
Male,184,86,25.35281192692718,Obesity I
Female,170,45,15.408084476215667,Underweight
Male,179,63,19.753590902988137,Normal
Female,164,59,21.71188630769631,Normal
Female,181,62,19.139031900216576,Normal
Male,184,55,16.10963644761607,Underweight
Female,178,58,18.27233011075222,Underweight
Female,166,69,24.77294257173881,Overweight
Male,180,87,27.01175638398727,Obesity I
Female,171,88,30.289845862617785,Obesity II
Male,185,93,27.350875911131645,Obesity I
Male,181,94,28.72215765820854,Obesity I
Male,165,65,23.892290631984256,Overweight
Male,161,80,30.833639569577812,Obesity II
Female,164,67,25.039318457776677,Obesity I
Male,189,84,23.360028153461652,Overweight
Female,176,94,30.18998041987972,Obesity II
Male,186,60,17.40973088300272,Underweight
Female,168,69,24.442340098599647,Overweight
Male,167,86,30.795976438037904,Obesity II
Male,157,79,31.98304433113093,Obesity II
Female,168,49,17.246551230461566,Underweight
Female,174,99,32.974748899875145,Obesity II
Female,159,72,28.761277642068066,Obesity I
Male,161,86,32.95027823906787,Obesity II
Male,185,56,16.26674570611599,Underweight
Male,177,87,27.564489113419015,Obesity I
Female,150,95,42.53160621927849,Obesity II
Male,185,73,21.25570367982601,Normal
Female,181,57,17.520801181282316,Underweight
Female,159,53,20.926275344196764,Normal
Male,184,63,18.396616144986304,Underweight
Male,171,77,26.530227530726048,Obesity I
Female,168,45,16.138124961662907,Underweight
Female,161,84,32.622780222258456,Obesity II
Female,154,85,35.75189040086765,Obesity II
Female,182,45,13.629171628352832,Underweight
Male,174,57,18.972841069525725,Normal
Female,176,58,18.655659841547568,Normal
Female,153,88,37.53633142375523,Obesity II
Female,153,79,33.691355158537725,Obesity II
Female,169,43,14.93431016194353,Underweight
Female,166,44,16.096501943508862,Underweight
Male,175,99,32.11649413267068,Obesity II
Female,149,85,38.55634512955957,Obesity II
Male,159,90,35.82699489372156,Obesity II
Female,147,79,36.28523154717698,Obesity II
Female,171,76,25.99050710937581,Obesity I
Female,161,63,24.336615942741336,Overweight
Male,179,72,22.597562428422172,Normal
Female,159,67,26.642642455270234,Obesity I
Female,173,64,21.256976688585993,Normal
Male,184,81,23.831632318232742,Overweight
Male,188,97,27.347612632244548,Obesity I
Male,176,118,38.10601043541979,Obesity II
Male,176,87,28.15713310707945,Obesity I
Female,167,91,32.613504312977604,Obesity II
Female,170,79,27.14272727228655,Obesity I
Female,157,44,17.87664822440746,Underweight
Male,160,61,24.030982858209846,Overweight
Female,158,66,26.52555660420363,Obesity I
Male,181,56,17.053510793877475,Underweight
Female,176,94,30.15934827372836,Obesity II
Male,171,95,32.64886404440914,Obesity II
Female,175,99,32.51313826442973,Obesity II
Female,147,49,22.596775825730152,Normal
Female,177,98,31.179956721488743,Obesity II
Female,162,89,33.99936964630248,Obesity II
Female,159,92,36.60328918986296,Obesity II
Male,161,61,23.78501223357331,Overweight
Male,161,84,32.45408461240467,Obesity II
Female,183,61,18.14064580773852,Underweight
Male,167,106,38.18628743218699,Obesity II
Female,148,74,33.6137416243618,Obesity II
Male,190,79,21.906595724167687,Normal
Female,175,72,23.68280495404866,Overweight
Female,147,80,37.136947715945155,Obesity II
Female,169,76,26.413117564674454,Obesity I
Male,167,93,33.35925459033989,Obesity II
Female,165,95,34.94598312508012,Obesity II
Female,180,80,24.66687453180421,Overweight
Male,190,58,15.86061087646308,Underweight
Male,166,81,29.35757350110953,Obesity I
Female,176,93,29.855439451120123,Obesity I
Male,184,79,23.257211599240105,Overweight
Female,170,67,23.095949398409616,Overweight
Male,163,112,42.04355310851533,Obesity II
Male,193,60,16.094429613409208,Underweight
Male,173,82,27.269378562789335,Obesity I
Male,192,112,30.245822184592388,Obesity II
Male,158,63,25.149371637474673,Obesity I
Male,171,63,21.641387168515543,Normal
Male,163,80,30.03000916198892,Obesity II
Male,164,54,20.072528112986017,Normal
Female,169,43,15.082905300370673,Underweight
Male,172,86,29.153539447441833,Obesity I
Female,149,72,32.4611201948196,Obesity II
Female,150,78,34.53092469623157,Obesity II
Female,175,52,16.97768150831638,Underweight
Female,171,82,28.027178828265214,Obesity I
Male,159,104,41.06922783546261,Obesity II
Male,179,83,25.787695931939258,Obesity I
Male,168,115,40.83254481742077,Obesity II
Male,174,119,39.20399234068981,Obesity II
Male,163,72,27.062970007646978,Obesity I
Female,152,86,37.16626565973701,Obesity II
Male,182,99,30.02811831902118,Obesity II
Female,158,68,27.298993129088895,Obesity I
Female,156,63,26.01813538236845,Obesity I
Female,163,96,36.16324161853194,Obesity II
Female,171,47,16.01951043487187,Underweight
Female,160,67,26.26207435048576,Obesity I
Male,191,101,27.79219735521176,Obesity I
Male,171,102,34.62621908555762,Obesity II
Female,180,86,26.55704069704872,Obesity I
Female,180,78,23.895493250534468,Overweight
Male,160,73,28.242302547799678,Obesity I
Female,182,46,13.961959294114669,Underweight
Female,171,92,31.645787909759285,Obesity II
Female,154,49,20.75601021955674,Normal
Male,184,79,23.493029704871173,Overweight
Female,164,53,19.434402407468095,Normal
Male,167,103,37.23993951453232,Obesity II
Male,181,108,32.892286796058514,Obesity II
Female,162,83,31.557891238345896,Obesity II
Male,187,114,32.437372975523814,Obesity II
Female,152,92,39.60031957964837,Obesity II
Female,149,53,23.626112864442906,Overweight
Female,177,65,20.65848407248909,Normal
Female,180,72,22.374887870334952,Normal
Male,163,117,43.85228537980735,Obesity II
Male,162,74,28.267582781547233,Obesity I
Female,170,80,27.793122018647516,Obesity I
Female,179,65,20.18879513974421,Normal
Female,171,68,23.210551034602766,Overweight
Female,178,48,15.285606510616125,Underweight
Male,164,69,25.81937633347194,Obesity I
Male,192,92,24.856052849222046,Overweight
Female,160,72,28.22586503608132,Obesity I
Male,185,116,33.941656406012335,Obesity II
Male,168,90,31.71042565638195,Obesity II
Female,174,48,15.95942842591744,Underweight
Male,159,62,24.26596956910425,Overweight
Male,180,63,19.568243944518077,Normal
Male,160,113,44.44147960478024,Obesity II
Male,157,72,29.041339252527322,Obesity I
Male,189,92,25.694441221753944,Obesity I
Male,173,89,29.8133919931153,Obesity I
Female,151,75,32.84514934311483,Obesity II
Female,152,56,24.49741578243493,Overweight
Female,167,55,19.723712611868947,Normal
Male,190,93,25.67583307653238,Obesity I
Male,190,52,14.433175853979867,Underweight
Female,174,85,27.819141366828898,Obesity I
Male,192,62,16.810391198417907,Underweight
Female,167,58,20.6300254639553,Normal
Female,156,52,21.478165291460183,Normal
Female,155,50,20.712941001823875,Normal
Female,149,53,23.82438928080822,Overweight
Female,174,69,22.92668991670157,Overweight
Female,178,80,25.09061933315977,Obesity I
Female,147,58,26.741355860960553,Obesity I
Female,158,91,36.564546544401544,Obesity II
Female,182,65,19.62948195418526,Normal
Female,167,55,19.87295575074736,Normal
Female,154,58,24.720064097559796,Overweight
Female,159,92,36.66732627830818,Obesity II
Female,174,92,30.192481515276466,Obesity II
Male,178,110,34.83811918870581,Obesity II
Female,160,92,36.23320689628836,Obesity II
Male,193,88,23.67429357832958,Overweight
Female,176,86,27.707563456640674,Obesity I
Male,165,107,39.13791493076235,Obesity II
Female,177,46,14.621368941292127,Underweight
Female,174,77,25.56765583074656,Obesity I
Male,169,70,24.721789590312426,Overweight
Male,174,117,38.736819620796375,Obesity II
Female,150,47,20.651798641757225,Normal
Female,181,74,22.454449975955125,Normal
Female,162,94,35.55856968105167,Obesity II
Female,165,56,20.630867482744936,Normal
Female,149,59,26.531139130192543,Obesity I
Female,164,60,22.32956190672546,Normal
Female,155,45,18.747799474044797,Normal
Female,165,55,20.233482847765295,Normal
Female,156,89,36.497761496836326,Obesity II
Female,166,82,30.001298961116422,Obesity II
Female,176,90,29.272613032801875,Obesity I
Male,165,107,39.51275917047695,Obesity II
Female,168,99,35.003155805336704,Obesity II
Female,159,86,34.24865785667216,Obesity II
Female,169,70,24.585855473038137,Overweight
Female,155,58,24.459345720920226,Overweight
Male,169,88,30.897001035672847,Obesity II
Male,162,70,26.66707024831123,Obesity I
Female,164,58,21.439599697723335,Normal
Female,147,91,41.99679819136481,Obesity II
Male,167,71,25.682948038963275,Obesity I
Female,155,59,24.49823015296869,Overweight
Female,168,62,22.16118969183435,Normal
Female,160,49,19.01059970528283,Normal
Female,170,96,33.502987421867445,Obesity II
Female,153,47,20.155460852397336,Normal
Female,177,56,17.697296960406277,Underweight
Female,167,52,18.593928928698993,Normal
Female,173,86,28.875413443841026,Obesity I
Female,170,100,34.60755678276567,Obesity II
Male,189,61,17.195504594175922,Underweight
Female,161,55,21.091580562535263,Normal
Male,158,64,25.437479159406728,Obesity I
Female,159,88,34.723865428853046,Obesity II
Female,150,54,24.192672035622188,Overweight
Male,163,99,37.18364619584841,Obesity II
Male,159,104,41.27869661551616,Obesity II
Female,181,54,16.633254034275378,Underweight
Male,162,79,30.176357067365643,Obesity II
Female,159,93,36.83832555138661,Obesity II
Male,167,57,20.148691337953778,Normal
Female,169,85,29.55652213404539,Obesity I
Female,164,58,21.549178041454237,Normal
Female,157,74,29.924611328647217,Obesity II
Female,178,84,26.54070031706746,Obesity I
Female,164,64,23.971182942794663,Overweight
Female,170,72,25.00150588665432,Obesity I
Female,152,54,23.6168136798732,Overweight
Female,162,92,35.223526922313674,Obesity II
Female,166,96,34.86928442081149,Obesity II
Female,171,71,24.178094397098583,Overweight
Female,159,61,24.039075202795335,Overweight
Female,174,65,21.404484854904467,Normal
Female,153,79,33.64088925695703,Obesity II
Female,174,49,16.39180207017092,Underweight
Female,152,67,29.00912936543974,Obesity I
Female,171,82,28.067523261954996,Obesity I
Female,153,52,22.126413178416012,Normal
Male,174,74,24.593447864015126,Overweight
Male,187,67,19.132862070650383,Normal
Female,151,62,27.31482746028154,Obesity I
Male,184,84,24.97156196089511,Obesity I
Male,183,99,29.409710235417315,Obesity I
Female,161,61,23.24894344429965,Overweight
Female,153,48,20.69296081508353,Normal
Female,170,61,21.037307959338943,Normal
Female,176,48,15.406674773990366,Underweight
Female,155,58,23.871163855622285,Overweight
Male,185,65,19.002233517507598,Normal
Female,169,49,17.221540673030457,Underweight
Male,186,59,16.870282618562854,Underweight
Female,162,45,17.381337755325855,Underweight
Male,163,89,33.35837677955941,Obesity II
Female,179,43,13.299575591737163,Underweight
Female,154,59,25.010060638189998,Obesity I
Female,157,97,39.49785889006052,Obesity II
Male,189,100,28.063540241524823,Obesity I
Female,178,57,18.138940428631123,Underweight
Male,184,88,26.134035316218032,Obesity I
Female,180,70,21.47529164173352,Normal
Female,182,92,27.937107620639992,Obesity I
Female,180,47,14.642609947746003,Underweight
Female,148,63,28.572674599223227,Obesity I
Male,189,68,18.953620916939123,Normal
Male,191,61,16.78105227792048,Underweight
Male,185,103,30.001291209572397,Obesity II
Female,168,70,24.64317969195882,Overweight
Female,179,43,13.442890803099496,Underweight
Male,176,54,17.35498049273879,Underweight
Female,169,60,20.716662267321027,Normal
Male,160,110,43.18429975928715,Obesity II
Female,153,54,23.071010379120434,Overweight
Female,182,97,29.504761868066655,Obesity I
Male,184,82,24.017225592329293,Overweight
Male,165,77,28.471656566228535,Obesity I
Female,158,52,20.879345568973626,Normal
Male,158,111,44.67983923242749,Obesity II
Female,175,56,18.308890431953074,Underweight
Male,189,85,23.855229793132658,Overweight
Male,159,74,28.9814298890026,Obesity I
Female,170,98,33.827610208081886,Obesity II
Female,154,88,37.47444570492706,Obesity II
Female,183,95,28.427146227632896,Obesity I
Male,177,83,26.495489390083122,Obesity I
Male,168,120,42.31103654460412,Obesity II
Male,192,93,25.093948537730185,Obesity I
Female,174,96,31.5907060508517,Obesity II
Female,155,57,23.858744832906034,Overweight
Male,177,52,16.491115743859467,Underweight
Male,188,92,26.013765837804556,Obesity I
Female,178,79,24.801317670061355,Overweight
Male,183,51,15.380725552532924,Underweight
Female,179,68,21.21480469272988,Normal
Male,177,60,19.207874027726927,Normal
Male,188,71,19.982886865087963,Normal
Male,166,75,27.24876727935226,Obesity I
Male,163,81,30.493274542962393,Obesity II
Male,187,73,20.80728546048865,Normal
Male,172,95,32.16611663765161,Obesity II
Male,190,67,18.563067250304286,Normal
Female,150,65,28.658756312266057,Obesity I
Male,190,63,17.57952147274971,Underweight
Female,152,94,40.97631472282597,Obesity II
Female,153,74,31.823843401713013,Obesity II
Female,167,73,26.34448756838261,Obesity I
Female,176,59,19.030959798322336,Normal
Male,191,108,29.431014009146498,Obesity I
Male,169,70,24.367278306342996,Overweight
Female,155,48,19.806644766090237,Normal
Female,166,86,31.337120303021518,Obesity II
Female,169,79,27.627820261674522,Obesity I
Female,156,89,36.4828293653278,Obesity II
Female,172,92,31.09882225112475,Obesity II
Male,160,113,43.9218519550876,Obesity II
Female,175,82,26.74427784211305,Obesity I
Male,170,114,39.2559091987191,Obesity II
Male,157,116,46.812799737089804,Obesity II
Female,157,65,26.405558313694982,Obesity I
Female,168,85,29.92509355574767,Obesity II
Female,171,87,29.76113730003656,Obesity I
Female,148,91,41.73510335482427,Obesity II
Female,165,57,20.70714258327788,Normal
Male,167,113,40.340752293460625,Obesity II
Female,182,94,28.437847382064664,Obesity I
Male,168,56,19.848626269909804,Normal
Female,172,42,14.168354146703876,Underweight
Female,172,65,22.05372069322877,Normal
Female,149,79,35.80249712616337,Obesity II
Male,173,71,24.00098481115455,Overweight
Male,173,70,23.185101115514318,Overweight
Male,181,112,34.1338368708219,Obesity II
Male,170,71,24.63242933951142,Overweight
Female,160,46,17.910766242326147,Underweight
Female,161,54,21.048769553745316,Normal
Male,176,58,18.651836136219547,Normal
Female,155,66,27.688489377165464,Obesity I
Female,182,63,19.07865449473122,Normal
Female,171,62,21.151114508167577,Normal
Female,177,80,25.289140398760672,Obesity I
Female,153,75,32.096598674532004,Obesity II
Female,166,75,27.340774991928658,Obesity I
Male,167,86,30.767280069083775,Obesity II
Male,178,100,31.56459174981504,Obesity II
Female,164,86,31.935217809564257,Obesity II
Female,165,69,25.13938406890583,Obesity I
Female,162,67,25.55724916913863,Obesity I
